ship_date,carrier,carrier_service,destination_postal_code,zone,weight,dimensions
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,90066-4911,5,6.00 oz,15×11×1 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,92807-4631,5,1.6 lb,15×11×1 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,78231-1914,6,3.4 lb,18×14×8 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,96740-2074,8,3.4 lb,18×14×8 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,85379-8034,4,1.9 lb,12×5×6 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,98662-6387,5,3.4 lb,18×14×8 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,94603-1008,5,3.4 lb,18×14×8 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,90043-5123,5,3.0 lb,18×14×8 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,43614-2919,7,3.4 lb,18×14×8 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,79936-0905,5,6.00 oz,15×11×1 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,92545-5249,4,3.0 lb,18×14×8 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,98178-3921,5,3.0 lb,18×14×8 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,35124-3929,6,3.0 lb,18×14×8 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,61108-7502,6,3.0 lb,18×14×8 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,78418-4944,6,3.6 lb,18×14×8 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,70460-4887,6,3.0 lb,18×14×8 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,92832-3236,5,3.0 lb,18×14×8 in
2025-10-19T00:00:00.000Z,USPS,GroundAdvantage,90063-3062,5,1.9 lb,12×5×6 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,91103-3223,4,13.50 oz,15×11×1 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,75670-0406,6,1.9 lb,12×5×6 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,93536-7808,4,2.9 lb,12×5×6 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,93241-2354,4,13.00 oz,15×11×1 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,91766-1130,4,3.0 lb,18×14×8 in
2025-10-20T00:00:00.000Z,UPS,Ground,85719-1056,,6.2 lb,21×9×18 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,33609-4715,8,2.1 lb,15×11×1 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,92509-3931,4,1.9 lb,12×5×6 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,85208-7265,4,3.4 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,78413-2401,6,3.4 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,92701-3208,5,3.1 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,60525-6804,6,5.2 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,85326-1423,4,1.9 lb,12×5×6 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,77354-3225,6,9.0 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,77034-3833,6,3.50 oz,15×11×1 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,60608-4206,6,3.4 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,90605-2029,5,6.0 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,78242-2497,6,3.4 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,62220-4921,6,3.4 lb,18×14×8 in
2025-10-20T00:00:00.000Z,FirstMile,XParcelExpedited,75401-6878,,3.0 lb,18×14×8 in
2025-10-20T00:00:00.000Z,FirstMile,XParcelExpedited,78628-2583,,3.0 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,87122-2370,4,4.00 oz,15×11×1 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,92262-5672,4,6.4 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,93561-9257,4,3.4 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,93263-3169,4,3.4 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,92808-1541,5,3.4 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,78101-2783,6,3.60 oz,15×11×1 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,68111-1532,5,3.4 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,77045-4421,6,3.4 lb,18×14×8 in
2025-10-20T00:00:00.000Z,FirstMile,XParcelExpedited,91351-3308,,12.00 oz,15×11×1 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,92592-2248,4,3.4 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,40508-2514,7,3.4 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,75216-7414,5,3.0 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,78124-0197,6,3.0 lb,18×14×8 in
2025-10-20T00:00:00.000Z,USPS,GroundAdvantage,97220-2731,5,3.4 lb,18×14×8 in
2025-10-20T00:00:00.000Z,FirstMile,XParcelExpedited,08210-1302,,3.0 lb,18×14×8 in
2025-10-20T00:00:00.000Z,FirstMile,XParcelExpedited,11207-1843,,3.50 oz,15×11×1 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,46307-1503,6,3.0 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,90630-4105,5,5.50 oz,15×11×1 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,46214-3334,6,3.0 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,92336-5404,4,3.0 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,60505-2821,6,1.9 lb,12×5×6 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,19064-1938,8,3.4 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,94561-2043,5,6.00 oz,15×11×1 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,60618-4512,6,1.9 lb,12×5×6 in
2025-10-21T00:00:00.000Z,FirstMile,XParcelExpedited,88310-9630,,1.6 lb,15×11×1 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,89434-8630,4,3.4 lb,18×14×8 in
2025-10-21T00:00:00.000Z,UPS,Ground,78626-3041,,6.2 lb,21×9×18 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,76040-4730,5,3.4 lb,18×14×8 in
2025-10-21T00:00:00.000Z,FirstMile,XParcelExpedited,91914-2009,,3.0 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,78218-1724,6,3.7 lb,18×14×8 in
2025-10-21T00:00:00.000Z,UPS,Ground,93555-4901,,6.2 lb,21×9×18 in
2025-10-21T00:00:00.000Z,FirstMile,XParcelExpedited,93405-4713,,3.2 lb,18×14×8 in
2025-10-21T00:00:00.000Z,FirstMile,XParcelExpedited,60031-1039,,3.4 lb,18×14×8 in
2025-10-21T00:00:00.000Z,FirstMile,XParcelExpedited,46368-2888,,3.4 lb,18×14×8 in
2025-10-21T00:00:00.000Z,FirstMile,XParcelExpedited,77449-5009,,3.4 lb,18×14×8 in
2025-10-21T00:00:00.000Z,FirstMile,XParcelExpedited,95757-8217,,3.4 lb,18×14×8 in
2025-10-21T00:00:00.000Z,FirstMile,XParcelExpedited,30328-1950,,3.4 lb,18×14×8 in
2025-10-21T00:00:00.000Z,FirstMile,XParcelExpedited,92509-0601,,10.00 oz,15×11×1 in
2025-10-21T00:00:00.000Z,FirstMile,XParcelExpedited,89103-1201,,1.5 lb,12×5×6 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,77437-2302,6,3.0 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,92882-7500,5,3.0 lb,18×14×8 in
2025-10-21T00:00:00.000Z,FirstMile,XParcelExpedited,81005-2864,,3.0 lb,18×14×8 in
2025-10-21T00:00:00.000Z,FirstMile,XParcelExpedited,30076-4632,,3.0 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,66102-1949,5,1.8 lb,15×11×1 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,78840-5966,6,3.4 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,95605-2229,5,10.00 oz,15×11×1 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,89433-7024,4,0.30 oz,15×11×1 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,43228-2532,7,3.0 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,77706-4128,6,1.5 lb,12×5×6 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,87031-8578,4,3.4 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,78242-1011,6,1.5 lb,12×5×6 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,78218-1746,6,3.0 lb,18×14×8 in
2025-10-21T00:00:00.000Z,FirstMile,XParcelExpedited,27302-8654,,3.0 lb,12×9×6 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,78228-3123,6,3.6 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,79762-4613,5,3.4 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,91387-4308,5,3.2 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,91910-5366,5,3.00 oz,15×11×1 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,37167-1791,6,3.00 oz,10×10×10 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,63303-2950,6,3.4 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,27893-2466,8,3.00 oz,15×11×1 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,76903-4418,5,3.0 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,87109-3659,4,3.4 lb,18×14×8 in
2025-10-21T00:00:00.000Z,USPS,GroundAdvantage,77041-7268,6,1.5 lb,12×5×6 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,23321-4249,8,3.00 oz,15×11×1 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,37122-2744,6,4.20 oz,15×11×1 in
2025-10-22T00:00:00.000Z,FirstMile,XParcelExpedited,73108-3414,,0.00 oz,15×11×1 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,90807-5042,5,3.4 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,46958,6,3.0 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,77479-5874,6,8.7 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,55106-6857,5,3.0 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,90650-2407,5,3.00 oz,15×11×1 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,85735-2094,4,1.9 lb,12×5×6 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,95624-4062,5,3.4 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,46168-5630,6,1.6 lb,15×11×1 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,53954-9189,6,3.0 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,76028-3206,5,3.4 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,92646-2827,5,3.4 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,77573-7747,6,3.0 lb,12×9×6 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,60544-8896,6,1.40 oz,15×11×1 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,70592-5205,6,3.4 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,78660-4349,5,10.00 oz,15×11×1 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,27612-4695,7,6.2 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,43607-2509,7,3.4 lb,18×14×8 in
2025-10-22T00:00:00.000Z,FirstMile,XParcelExpedited,32967-8108,,3.0 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,77479-1882,6,6.0 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,93311-1542,4,3.4 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,81006-9519,4,3.4 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,93060-2407,5,3.4 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,98005-1227,5,17.9 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,90041-1073,5,3.4 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,97013-9185,5,4.7 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,76087-9005,5,10.00 oz,15×11×1 in
2025-10-22T00:00:00.000Z,FirstMile,XParcelExpedited,78251-4730,,3.0 lb,18×14×8 in
2025-10-22T00:00:00.000Z,FirstMile,XParcelExpedited,94519-1729,,3.50 oz,15×11×1 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,88005-1170,4,3.0 lb,15×11×1 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,42058,6,1.9 lb,15×11×1 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,78380-2923,6,3.4 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,21076-1222,8,3.4 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,80909-1205,4,3.4 lb,18×14×8 in
2025-10-22T00:00:00.000Z,USPS,GroundAdvantage,90601-4424,5,3.4 lb,18×14×8 in
2025-10-22T00:00:00.000Z,FirstMile,XParcelExpedited,90601-4424,,6.2 lb,21×9×18 in
2025-10-22T00:00:00.000Z,FirstMile,XParcelExpedited,34243-4238,,3.0 lb,18×14×8 in
2025-10-22T00:00:00.000Z,FirstMile,XParcelExpedited,30813-5604,,3.00 oz,15×11×1 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,49548-3243,,1.6 lb,15×11×1 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,94501-4776,,3.00 oz,15×11×1 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,78666-1471,5,3.1 lb,12×9×6 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,78550-7250,,3.0 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,85340-7335,4,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,93309-3046,,3.00 oz,15×11×1 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,95301-3963,4,1.9 lb,12×5×6 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,55447-1990,5,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,77388-3940,6,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,78009-3525,6,5.1 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,34212-9178,8,1.9 lb,12×5×6 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,31763-4161,7,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,76904-4007,5,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,76706-4285,5,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,85234-4338,4,1.9 lb,12×5×6 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,97071-6049,,0.60 oz,15×11×1 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,87120-3681,4,5.5 lb,18×14×8 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,77089-3004,,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,27217-7087,,1.9 lb,12×5×6 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,78227-4419,,4.00 oz,15×11×1 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,76049-7045,,4.00 oz,15×11×1 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,91902-2448,,4.00 oz,15×11×1 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,60632-1714,,4.00 oz,15×11×1 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,78727-4325,6,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,92236-5317,4,1.9 lb,12×5×6 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,77024-8002,6,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,91913-2873,5,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,97366-9744,5,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,85615-5401,5,1.5 lb,10×10×10 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,77355-4069,,3.0 lb,18×14×8 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,15906-1004,,3.0 lb,18×14×8 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,12561-2455,,3.00 oz,15×11×1 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,89523-4842,,1.5 lb,12×5×6 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,90638-6260,5,3.0 lb,12×9×6 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,92115-2064,5,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,32926-5367,,4.00 oz,11×10×1 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,63040-1694,6,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,77089-2525,,6.00 oz,15×11×1 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,60139-1862,,3.0 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,91730-1542,4,3.0 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,92250-9403,4,3.0 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,89048-7687,4,3.1 lb,18×14×8 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,92201-2174,,3.0 lb,18×14×8 in
2025-10-23T00:00:00.000Z,FirstMile,XParcelExpedited,91362-2032,,3.0 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,30032-5633,7,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,77066-5145,6,3.4 lb,18×14×8 in
2025-10-23T00:00:00.000Z,USPS,GroundAdvantage,92530-5112,4,1.9 lb,12×5×6 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,60510-5137,6,1.9 lb,12×5×6 in
2025-10-24T00:00:00.000Z,FirstMile,XParcelExpedited,60085-5901,,3.0 lb,18×14×8 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,85019-2115,4,3.4 lb,18×14×8 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,76901-1836,5,6.00 oz,15×11×1 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,92509-3931,4,5.00 oz,15×11×1 in
2025-10-24T00:00:00.000Z,FirstMile,XParcelExpedited,92251-8003,,12.00 oz,15×11×1 in
2025-10-24T00:00:00.000Z,FirstMile,XParcelExpedited,87507-4341,,10.00 oz,15×11×1 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,02379-1172,8,3.4 lb,18×14×8 in
2025-10-24T00:00:00.000Z,FirstMile,XParcelExpedited,77583-6151,,3.0 lb,18×14×8 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,92860-2252,5,3.4 lb,18×14×8 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,91390-5769,5,3.4 lb,18×14×8 in
2025-10-24T00:00:00.000Z,FirstMile,XParcelExpedited,95688-9474,,3.00 oz,15×11×1 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,75040-4923,5,3.4 lb,18×14×8 in
2025-10-24T00:00:00.000Z,FirstMile,XParcelExpedited,85043-5794,,3.50 oz,15×11×1 in
2025-10-24T00:00:00.000Z,FirstMile,XParcelExpedited,75771-3342,,6.2 lb,21×9×18 in
2025-10-24T00:00:00.000Z,FirstMile,XParcelExpedited,97502-3074,,1.5 lb,12×5×6 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,91915-2329,5,0.00 oz,15×11×1 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,60148-3136,6,3.0 lb,18×14×8 in
2025-10-24T00:00:00.000Z,FirstMile,XParcelExpedited,78209-3003,,3.0 lb,18×14×8 in
2025-10-24T00:00:00.000Z,FirstMile,XParcelExpedited,89110-2765,,1.5 lb,12×5×6 in
2025-10-24T00:00:00.000Z,FirstMile,XParcelExpedited,91790-5106,,3.0 lb,18×14×8 in
2025-10-24T00:00:00.000Z,FirstMile,XParcelExpedited,91765-1431,,3.0 lb,18×14×8 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,97202-1380,5,3.0 lb,18×14×8 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,91950-2326,5,3.4 lb,18×14×8 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,90240-3255,5,4.9 lb,18×14×8 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,80021-4795,4,1.5 lb,12×5×6 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,78520-9278,6,4.7 lb,18×14×8 in
2025-10-24T00:00:00.000Z,USPS,GroundAdvantage,87507-9184,4,3.00 oz,15×11×1 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,92503-4025,4,3.4 lb,18×14×8 in
2025-10-25T00:00:00.000Z,FirstMile,XParcelExpedited,19054-2231,,3.0 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,95503-5186,5,3.2 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,90650-5911,5,2.5 lb,15×11×1 in
2025-10-25T00:00:00.000Z,FirstMile,XParcelExpedited,78155-6001,,3.4 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,84009-7138,1,3.4 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,90638-4639,5,3.4 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,92408-4166,4,4.9 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,90660-3102,5,3.5 lb,12×5×6 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,77377-5671,6,6.5 lb,18×14×8 in
2025-10-25T00:00:00.000Z,FirstMile,XParcelExpedited,30534-8837,,3.4 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,59105-0423,4,3.4 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,35758-8363,6,3.4 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,30084-3705,7,3.0 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,91351-2413,5,2.3 lb,15×11×1 in
2025-10-25T00:00:00.000Z,FirstMile,XParcelExpedited,06513-3126,,2.0 lb,15×11×1 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,79936-5780,5,4.9 lb,18×14×8 in
2025-10-25T00:00:00.000Z,FirstMile,XParcelExpedited,92612-1670,,1.5 lb,12×5×6 in
2025-10-25T00:00:00.000Z,FirstMile,XParcelExpedited,49424-1122,,3.4 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,88310-5485,4,3.4 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,88310-5485,4,3.4 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,75078-0619,5,4.9 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,77494-5050,6,3.0 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,92336-5404,4,3.0 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,91207-1718,4,3.4 lb,18×14×8 in
2025-10-25T00:00:00.000Z,FirstMile,XParcelExpedited,55021-8551,,3.3 lb,18×14×8 in
2025-10-25T00:00:00.000Z,FirstMile,XParcelExpedited,92618-0186,,1.5 lb,12×5×6 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,76012-5508,5,3.0 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,92553-3497,4,4.9 lb,18×14×8 in
2025-10-25T00:00:00.000Z,FirstMile,XParcelExpedited,79924-2217,,1.9 lb,12×5×6 in
2025-10-25T00:00:00.000Z,FirstMile,XParcelExpedited,90002-2645,,3.00 oz,15×11×1 in
2025-10-25T00:00:00.000Z,FirstMile,XParcelExpedited,60014-5011,,1.9 lb,12×5×6 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,95019-2735,5,3.00 oz,10×10×10 in
2025-10-25T00:00:00.000Z,FirstMile,XParcelExpedited,90402-2009,,6.2 lb,21×9×18 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,78664-2702,5,4.5 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,77489-5332,6,1.5 lb,12×9×6 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,64124-2007,5,3.0 lb,18×14×8 in
2025-10-25T00:00:00.000Z,USPS,GroundAdvantage,88021-9338,4,3.4 lb,18×14×8 in
2025-10-26T00:00:00.000Z,USPS,GroundAdvantage,93250-1252,4,8.00 oz,15×11×1 in
2025-10-26T00:00:00.000Z,USPS,GroundAdvantage,77515-1218,6,3.4 lb,18×14×8 in
2025-10-26T00:00:00.000Z,USPS,GroundAdvantage,90603-1804,5,3.4 lb,18×14×8 in
2025-10-26T00:00:00.000Z,USPS,GroundAdvantage,49315-8508,6,3.4 lb,18×14×8 in
2025-10-26T00:00:00.000Z,USPS,GroundAdvantage,97123-7518,5,9.0 lb,18×14×8 in
2025-10-26T00:00:00.000Z,USPS,GroundAdvantage,22030-7771,7,3.0 lb,18×14×8 in
2025-10-26T00:00:00.000Z,USPS,GroundAdvantage,93536-4075,4,3.4 lb,18×14×8 in
