Shipping Label ID,Weight (lb),State,Label Cost,FirstMile_Cost,Savings,Savings_Pct
501219180,0.069375,OR,4.4,3.93,0.4700000000000002,10.7
501219834,0.069375,CA,4.39,3.29,1.0999999999999996,25.1
501220208,0.46125,KY,4.44,4.35,0.09000000000000075,2.0
501220404,0.069375,TX,3.85,3.29,0.56,14.5
501220820,0.069375,AZ,3.84,3.27,0.5699999999999998,14.8
501220862,0.069375,KY,3.86,4.07,-0.2100000000000004,-5.4
501221909,1.66125,NY,7.32,5.82,1.5,20.5
501222081,1.36375,GA,6.91,5.82,1.0899999999999999,15.8
501222945,0.069375,TX,3.85,3.29,0.56,14.5
501223389,0.069375,NY,4.42,3.32,1.1,24.9
501223779,0.265,ID,3.87,4.22,-0.34999999999999964,-9.0
501224234,0.069375,CO,4.39,3.92,0.46999999999999975,10.7
501224957,0.188125,TX,3.86,3.41,0.44999999999999973,11.7
501224961,1.800625,CA,5.12,5.27,-0.14999999999999947,-2.9
501225548,0.069375,TX,3.85,3.29,0.56,14.5
501225553,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
501225995,0.069375,AZ,3.84,3.27,0.5699999999999998,14.8
501226583,1.36375,MO,6.76,6.4,0.35999999999999943,5.3
501227390,0.265,CO,4.42,4.22,0.20000000000000018,4.5
501227886,0.069375,ND,4.4,4.07,0.33000000000000007,7.5
501228283,0.069375,TX,3.85,3.29,0.56,14.5
501228673,0.069375,NY,3.87,3.32,0.5500000000000003,14.2
501228905,0.22125,PA,3.88,4.07,-0.1900000000000004,-4.9
501229316,0.069375,CA,3.85,3.29,0.56,14.5
501229596,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
501229834,0.069375,IL,3.85,3.32,0.5300000000000002,13.8
501231273,0.315625,CA,3.87,3.5,0.3700000000000001,9.6
501231598,0.069375,ID,3.84,3.92,-0.08000000000000007,-2.1
501232126,0.46125,TX,3.89,3.61,0.28000000000000025,7.2
501232675,0.46125,TN,3.9,4.35,-0.44999999999999973,-11.5
501233154,0.069375,VA,3.87,4.07,-0.20000000000000018,-5.2
501233471,0.069375,CO,3.84,3.92,-0.08000000000000007,-2.1
501233943,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
501234321,0.069375,IN,4.4,4.07,0.33000000000000007,7.5
501235134,1.43875,MN,6.06,6.4,-0.34000000000000075,-5.6
501235569,0.055,CA,3.84,3.22,0.6199999999999997,16.1
501236298,0.46125,FL,3.91,3.68,0.22999999999999998,5.9
501236717,0.045,FL,3.87,3.24,0.6299999999999999,16.3
501236967,0.025,TX,4.4,3.23,1.1700000000000004,26.6
501237467,0.069375,OR,3.85,3.93,-0.08000000000000007,-2.1
501238032,0.46125,NC,4.45,4.35,0.10000000000000053,2.2
501238636,0.069375,NJ,3.87,3.32,0.5500000000000003,14.2
501239033,0.069375,FL,3.87,3.32,0.5500000000000003,14.2
501239519,0.46125,CA,4.43,3.53,0.8999999999999999,20.3
501240048,0.265,AZ,4.42,3.39,1.0299999999999998,23.3
501240370,0.069375,AL,3.86,4.07,-0.2100000000000004,-5.4
501240701,0.069375,NC,3.86,4.07,-0.2100000000000004,-5.4
501241021,0.46125,CT,3.91,4.35,-0.4399999999999995,-11.3
501241354,0.058125,CA,3.84,3.22,0.6199999999999997,16.1
501241654,0.069375,PA,3.87,4.07,-0.20000000000000018,-5.2
501241947,0.265,NC,3.9,4.35,-0.44999999999999973,-11.5
501242402,1.36375,CA,5.92,5.27,0.6500000000000004,11.0
501242909,0.069375,NC,3.87,4.07,-0.20000000000000018,-5.2
501243233,0.265,CA,3.87,3.44,0.43000000000000016,11.1
501243653,1.36375,CA,5.92,5.27,0.6500000000000004,11.0
501244348,0.065,CO,3.84,3.92,-0.08000000000000007,-2.1
501244866,0.265,TX,3.88,3.48,0.3999999999999999,10.3
501245261,1.36375,MT,5.92,5.77,0.15000000000000036,2.5
501246264,1.36375,MN,6.86,6.4,0.45999999999999996,6.7
501246902,0.309375,UT,3.86,4.14,-0.2799999999999998,-7.3
501247227,0.069375,VA,4.41,4.07,0.33999999999999986,7.7
501247567,0.46125,TX,3.89,3.61,0.28000000000000025,7.2
501247974,0.265,TX,4.43,3.48,0.9499999999999997,21.4
501248489,0.46125,CA,3.88,3.53,0.3500000000000001,9.0
501248562,0.254375,CA,3.87,3.44,0.43000000000000016,11.1
501249067,1.32,CA,5.12,5.27,-0.14999999999999947,-2.9
501249410,0.265,CA,3.88,3.44,0.43999999999999995,11.3
501249782,0.069375,NC,3.87,4.07,-0.20000000000000018,-5.2
501249878,0.069375,KY,4.41,4.07,0.33999999999999986,7.7
501250201,0.265,PA,4.45,4.35,0.10000000000000053,2.2
501250527,0.069375,OR,4.39,3.93,0.4599999999999995,10.5
501250683,0.81625,NY,5.75,4.37,1.38,24.0
501250892,0.265,NC,3.9,4.35,-0.44999999999999973,-11.5
501251476,0.46125,CO,3.88,4.22,-0.33999999999999986,-8.8
501252074,0.069375,TX,3.85,3.29,0.56,14.5
501252510,0.46125,CA,3.88,3.53,0.3500000000000001,9.0
501252841,0.265,FL,3.89,3.52,0.3700000000000001,9.5
501255227,1.353125,AZ,5.12,4.99,0.1299999999999999,2.5
501255627,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
501256253,0.46125,FL,3.91,3.68,0.22999999999999998,5.9
501256616,0.069375,FL,3.87,3.32,0.5500000000000003,14.2
501256964,0.069375,CO,3.84,3.92,-0.08000000000000007,-2.1
501257277,0.069375,CA,3.85,3.29,0.56,14.5
501257652,0.46125,VA,3.91,4.35,-0.4399999999999995,-11.3
501258094,0.069375,NJ,3.87,3.32,0.5500000000000003,14.2
501258478,0.069375,MO,3.85,4.07,-0.2200000000000002,-5.7
501259022,0.1175,WA,3.85,3.29,0.56,14.5
501259392,0.069375,AZ,3.84,3.27,0.5699999999999998,14.8
501259674,0.175,AZ,3.85,3.3,0.5500000000000003,14.3
501260334,0.46125,DE,3.91,4.35,-0.4399999999999995,-11.3
501260366,0.069375,NE,4.4,4.02,0.3800000000000008,8.6
501260774,0.46125,CT,4.46,4.35,0.11000000000000032,2.5
501260813,0.46125,CA,4.44,3.53,0.9100000000000006,20.5
501261263,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
501261522,0.069375,AZ,3.84,3.27,0.5699999999999998,14.8
501261876,0.46125,TX,3.89,3.61,0.28000000000000025,7.2
501262454,0.069375,NV,3.84,3.92,-0.08000000000000007,-2.1
501262927,0.46125,NJ,3.91,3.68,0.22999999999999998,5.9
501263343,0.069375,TX,3.85,3.29,0.56,14.5
501263755,0.46125,PA,4.45,4.35,0.10000000000000053,2.2
501264558,1.36375,MO,6.76,6.4,0.35999999999999943,5.3
501265138,0.069375,NY,3.86,3.32,0.54,14.0
501265896,1.36375,OH,6.91,6.4,0.5099999999999998,7.4
501266041,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
501266383,0.069375,NC,3.86,4.07,-0.2100000000000004,-5.4
501266808,0.46125,CA,4.43,3.53,0.8999999999999999,20.3
501267275,0.069375,NY,3.86,3.32,0.54,14.0
501267891,0.35375,FL,3.9,3.58,0.31999999999999984,8.2
501268962,1.36375,DE,7.32,6.4,0.9199999999999999,12.6
501269800,0.265,MI,3.89,4.35,-0.4599999999999995,-11.8
501270489,1.36375,CA,6.86,5.27,1.5900000000000007,23.2
501271278,0.069375,IN,3.85,4.07,-0.2200000000000002,-5.7
501274380,0.450625,NC,4.46,4.35,0.11000000000000032,2.5
501274753,0.069375,TX,3.85,3.29,0.56,14.5
501275135,0.1175,VA,3.87,4.07,-0.20000000000000018,-5.2
501276016,0.46125,TX,4.44,3.61,0.8300000000000005,18.7
501276536,0.069375,WY,4.39,3.92,0.46999999999999975,10.7
501276843,0.069375,NV,3.84,3.92,-0.08000000000000007,-2.1
501277230,0.46125,CA,3.88,3.53,0.3500000000000001,9.0
501277517,0.069375,CA,4.39,3.29,1.0999999999999996,25.1
501277988,0.46125,CA,3.88,3.53,0.3500000000000001,9.0
501278448,0.46125,IL,4.44,3.68,0.7600000000000002,17.1
501278864,0.46125,CA,3.88,3.53,0.3500000000000001,9.0
501279259,0.069375,CA,3.85,3.29,0.56,14.5
501279681,0.450625,CA,3.89,3.53,0.3600000000000003,9.3
501280013,0.069375,WI,4.4,4.07,0.33000000000000007,7.5
501280912,0.265,TX,3.88,3.48,0.3999999999999999,10.3
501281380,0.069375,CA,3.85,3.29,0.56,14.5
501281769,0.069375,OR,3.85,3.93,-0.08000000000000007,-2.1
501282386,0.57625,CA,4.92,3.91,1.0099999999999998,20.5
501282727,0.36875,WV,3.89,4.35,-0.4599999999999995,-11.8
501285939,0.069375,IN,4.4,4.07,0.33000000000000007,7.5
501286629,0.265,TX,4.43,3.48,0.9499999999999997,21.4
501287046,0.46125,MI,3.9,4.35,-0.44999999999999973,-11.5
501287450,0.069375,FL,4.42,3.32,1.1,24.9
501287777,0.46125,NM,4.43,4.25,0.17999999999999972,4.1
501288229,0.46125,NJ,3.91,3.68,0.22999999999999998,5.9
501288776,0.208125,NE,4.41,4.03,0.3799999999999999,8.6
501289650,1.36375,SC,7.32,6.4,0.9199999999999999,12.6
501290418,1.36375,CA,5.12,5.27,-0.14999999999999947,-2.9
501291119,0.069375,GA,3.86,3.32,0.54,14.0
501291863,1.02,NJ,7.32,5.82,1.5,20.5
501292450,0.065,NH,4.42,4.07,0.34999999999999964,7.9
501292811,0.450625,NE,4.44,4.31,0.13000000000000078,2.9
501294021,1.36375,TX,6.76,5.55,1.21,17.9
501294538,0.069375,FL,4.42,3.32,1.1,24.9
501294670,0.6,MN,4.92,5.1,-0.17999999999999972,-3.7
501295628,0.265,WA,4.43,3.44,0.9899999999999998,22.3
501295967,0.46125,CA,3.88,3.53,0.3500000000000001,9.0
501296583,0.46125,CA,3.88,3.53,0.3500000000000001,9.0
501297254,0.225,WI,3.86,4.07,-0.2100000000000004,-5.4
501297560,1.36375,AZ,5.12,4.99,0.1299999999999999,2.5
501297933,0.135,CA,3.85,3.33,0.52,13.5
501297992,0.069375,TX,3.85,3.29,0.56,14.5
501298229,0.025,VA,3.87,4.07,-0.20000000000000018,-5.2
501298492,0.4175,NY,3.91,3.64,0.27,6.9
501298553,0.025,GA,4.41,3.24,1.17,26.5
501298864,0.069375,CO,3.84,3.92,-0.08000000000000007,-2.1
501299043,0.46125,CA,3.88,3.53,0.3500000000000001,9.0
501299335,0.46125,NY,3.91,3.68,0.22999999999999998,5.9
501299583,0.069375,ID,4.39,3.92,0.46999999999999975,10.7
501299950,0.265,AZ,3.87,3.39,0.48,12.4
501299990,0.265,WV,4.44,4.35,0.09000000000000075,2.0
501300281,0.265,CA,3.87,3.44,0.43000000000000016,11.1
501300349,0.265,IL,3.88,3.52,0.3599999999999999,9.3
501300675,0.069375,NJ,3.87,3.32,0.5500000000000003,14.2
501300771,0.069375,NV,3.84,3.92,-0.08000000000000007,-2.1
501301301,0.46125,CA,3.88,3.53,0.3500000000000001,9.0
501301348,0.265,MI,4.44,4.35,0.09000000000000075,2.0
501301715,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
501302132,0.265,CA,3.88,3.44,0.43999999999999995,11.3
501302314,0.46125,WA,4.44,3.53,0.9100000000000006,20.5
501302655,0.069375,GA,3.86,3.32,0.54,14.0
501302719,0.069375,TX,3.85,3.29,0.56,14.5
501303063,0.069375,WA,3.85,3.29,0.56,14.5
501303087,0.069375,WA,3.84,3.29,0.5499999999999998,14.3
501303402,0.069375,GA,3.86,3.32,0.54,14.0
501303829,1.36375,MN,6.06,6.4,-0.34000000000000075,-5.6
501303843,0.46125,CA,3.88,3.53,0.3500000000000001,9.0
501304219,0.069375,TX,3.85,3.29,0.56,14.5
501304628,0.46125,TN,3.89,4.35,-0.4599999999999995,-11.8
501304986,0.069375,OH,4.41,4.07,0.33999999999999986,7.7
501305373,0.069375,WI,4.4,4.07,0.33000000000000007,7.5
501305803,0.055,TX,3.85,3.23,0.6200000000000001,16.1
501306298,0.286875,PA,3.9,4.35,-0.44999999999999973,-11.5
501306794,1.36375,TX,6.76,5.55,1.21,17.9
501307685,0.46125,MI,4.44,4.35,0.09000000000000075,2.0
501308455,0.065,CA,3.85,3.29,0.56,14.5
501310415,1.36375,FL,7.32,5.82,1.5,20.5
501311234,0.405,NV,3.88,4.22,-0.33999999999999986,-8.8
501311845,0.125,NJ,3.87,3.32,0.5500000000000003,14.2
501312262,0.65125,MO,5.53,5.13,0.40000000000000036,7.2
501312609,0.65125,TX,5.2,4.08,1.12,21.5
501313153,0.65125,WA,4.98,3.97,1.0100000000000002,20.3
501313513,0.610625,AZ,4.72,3.83,0.8899999999999997,18.9
501322175,0.22125,SC,4.42,4.07,0.34999999999999964,7.9
501322626,0.22125,CA,3.86,3.39,0.46999999999999975,12.2
501323017,0.22125,TX,3.86,3.41,0.44999999999999973,11.7
501323430,0.069375,TN,3.86,4.07,-0.2100000000000004,-5.4
501324651,0.265,TX,4.43,3.48,0.9499999999999997,21.4
501325441,0.07375,CA,4.39,3.29,1.0999999999999996,25.1
501326358,0.405,GA,3.9,3.64,0.2599999999999998,6.7
501326797,0.215,CA,3.85,3.39,0.45999999999999996,11.9
501328620,0.94,CA,4.99,4.21,0.7800000000000002,15.6
501329652,0.595,NC,5.29,5.1,0.1900000000000004,3.6
501331122,0.46125,TX,3.89,3.61,0.28000000000000025,7.2
501331687,0.46125,OH,3.9,4.35,-0.44999999999999973,-11.5
501332329,0.07375,AZ,3.84,3.27,0.5699999999999998,14.8
501332671,0.065,TX,3.85,3.29,0.56,14.5
501332982,0.069375,WV,3.86,4.07,-0.2100000000000004,-5.4
501333380,0.26125,CO,3.87,4.22,-0.34999999999999964,-9.0
501333703,0.065,WA,4.4,3.29,1.1100000000000003,25.2
501333951,0.069375,FL,3.87,3.32,0.5500000000000003,14.2
501334461,0.46125,CO,3.88,4.22,-0.33999999999999986,-8.8
501335495,0.41625,UT,3.87,4.14,-0.2699999999999996,-7.0
501336191,0.41625,MN,3.89,4.35,-0.4599999999999995,-11.8
501336438,0.058125,NC,4.42,4.07,0.34999999999999964,7.9
501337113,1.36375,CA,5.12,5.27,-0.14999999999999947,-2.9
501337199,0.514375,MO,5.62,5.1,0.5200000000000005,9.3
501337530,0.069375,MO,4.4,4.07,0.33000000000000007,7.5
501337642,0.02,PA,3.86,4.07,-0.2100000000000004,-5.4
501337956,0.46125,VA,4.46,4.35,0.11000000000000032,2.5
501338235,0.41625,OK,3.89,4.31,-0.4199999999999995,-10.8
501338321,0.069375,NH,3.87,4.07,-0.20000000000000018,-5.2
501338558,0.53125,OH,5.11,5.1,0.010000000000000675,0.2
501338856,0.53125,NY,5.74,4.06,1.6800000000000006,29.3
501338911,0.125,LA,3.85,4.07,-0.2200000000000002,-5.7
501339172,0.53125,VA,5.19,5.1,0.09000000000000075,1.7
501339378,0.46125,WA,3.89,3.53,0.3600000000000003,9.3
501339430,0.069375,WI,4.4,4.07,0.33000000000000007,7.5
501339640,0.069375,TX,3.85,3.29,0.56,14.5
501339702,0.069375,OR,4.39,3.93,0.4599999999999995,10.5
501339920,0.265,CA,3.87,3.44,0.43000000000000016,11.1
501340136,0.265,TN,3.89,4.35,-0.4599999999999995,-11.8
501340140,0.30125,PA,4.45,4.35,0.10000000000000053,2.2
501340469,1.36375,VA,7.32,6.4,0.9199999999999999,12.6
501340813,0.069375,AL,3.86,4.07,-0.2100000000000004,-5.4
501341216,0.069375,SC,3.86,4.07,-0.2100000000000004,-5.4
501341467,0.058125,VA,4.42,4.07,0.34999999999999964,7.9
501341710,0.265,OH,3.89,4.35,-0.4599999999999995,-11.8
501342001,0.265,IL,4.43,3.52,0.9099999999999997,20.5
501342248,0.069375,CO,3.84,3.92,-0.08000000000000007,-2.1
501342521,0.46125,MI,3.9,4.35,-0.44999999999999973,-11.5
501342785,0.069375,CA,4.4,3.29,1.1100000000000003,25.2
501342991,0.069375,WA,3.85,3.29,0.56,14.5
501343180,0.069375,CA,4.39,3.29,1.0999999999999996,25.1
501343490,0.069375,UT,3.83,3.87,-0.040000000000000036,-1.0
501343825,0.46125,UT,3.87,4.15,-0.28000000000000025,-7.2
501344231,0.4575,LA,4.44,4.35,0.09000000000000075,2.0
501344513,0.069375,TX,4.4,3.29,1.1100000000000003,25.2
501344800,0.069375,AZ,4.39,3.27,1.1199999999999997,25.5
501345044,0.215,NY,4.43,3.45,0.9799999999999995,22.1
501345327,0.215,NY,3.88,3.45,0.4299999999999997,11.1
501345591,0.65125,IL,5.2,4.18,1.0200000000000005,19.6
501345896,0.07375,CA,4.39,3.29,1.0999999999999996,25.1
501346217,0.1725,CT,4.43,4.07,0.35999999999999943,8.1
501346479,0.135,TX,3.86,3.35,0.5099999999999998,13.2
501376580,0.450625,AR,4.44,4.35,0.09000000000000075,2.0
501377537,0.254375,CA,4.42,3.44,0.98,22.2
501377896,0.4575,AZ,3.88,3.46,0.41999999999999993,10.8
501378341,0.065,CA,3.84,3.29,0.5499999999999998,14.3
501378640,0.069375,IL,3.85,3.32,0.5300000000000002,13.8
501379074,0.065,CA,3.85,3.29,0.56,14.5
501379416,0.065,TX,3.85,3.29,0.56,14.5
501379798,0.22125,MA,3.88,3.45,0.4299999999999997,11.1
501380083,0.22125,CO,3.85,3.92,-0.06999999999999984,-1.8
501380155,0.075,CA,4.4,3.29,1.1100000000000003,25.2
501380548,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
501380894,0.46125,FL,3.91,3.68,0.22999999999999998,5.9
501381124,0.065,TX,3.85,3.29,0.56,14.5
501381563,0.069375,MO,4.4,4.07,0.33000000000000007,7.5
501381797,0.069375,CA,4.39,3.29,1.0999999999999996,25.1
501382196,0.22125,MI,3.86,4.07,-0.2100000000000004,-5.4
501382563,0.65125,CO,5.32,4.86,0.45999999999999996,8.6
501383149,0.405,WA,3.89,3.52,0.3700000000000001,9.5
501384548,0.02,NY,3.86,3.24,0.6199999999999997,16.1
501384652,0.514375,PA,5.11,5.1,0.010000000000000675,0.2
501384914,0.069375,WA,3.85,3.29,0.56,14.5
501385407,0.385,UT,3.87,4.14,-0.2699999999999996,-7.0
501386015,0.46125,GA,4.45,3.68,0.77,17.3
501387228,1.36375,CA,5.12,5.27,-0.14999999999999947,-2.9
501387496,0.898125,TX,6.17,4.28,1.8899999999999997,30.6
501387924,0.265,IN,3.88,4.35,-0.46999999999999975,-12.1
501388187,0.058125,CA,3.85,3.22,0.6299999999999999,16.4
501388277,0.46125,MD,3.91,4.35,-0.4399999999999995,-11.3
501388708,0.265,VA,3.9,4.35,-0.44999999999999973,-11.5
501388719,0.1175,AZ,4.39,3.27,1.1199999999999997,25.5
501388932,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
501388966,0.069375,NM,4.39,3.93,0.4599999999999995,10.5
501389821,0.265,CA,3.87,3.44,0.43000000000000016,11.1
501389845,0.450625,NC,4.45,4.35,0.10000000000000053,2.2
501390098,0.069375,CA,4.39,3.29,1.0999999999999996,25.1
501390566,0.53125,CA,4.7,3.9,0.8000000000000003,17.0
501390756,0.505625,OH,5.66,5.1,0.5600000000000005,9.9
501391225,0.53125,TX,5.07,3.99,1.08,21.3
501391484,1.36375,MO,6.06,6.4,-0.34000000000000075,-5.6
501391596,0.109375,WA,3.85,3.29,0.56,14.5
501391877,0.26125,WA,3.88,3.44,0.43999999999999995,11.3
501392170,0.069375,CA,4.4,3.29,1.1100000000000003,25.2
501392275,0.069375,IN,4.41,4.07,0.33999999999999986,7.7
501392700,0.069375,FL,4.42,3.32,1.1,24.9
501393190,0.46125,NY,3.91,3.68,0.22999999999999998,5.9
501393577,0.069375,UT,3.83,3.87,-0.040000000000000036,-1.0
501393930,0.46125,NC,3.9,4.35,-0.44999999999999973,-11.5
501394265,0.058125,CA,4.39,3.22,1.1699999999999995,26.7
501394569,0.065,CA,3.84,3.29,0.5499999999999998,14.3
501395056,0.450625,CA,3.88,3.53,0.3500000000000001,9.0
501395505,0.450625,CA,3.88,3.53,0.3500000000000001,9.0
501395911,0.065,TX,3.85,3.29,0.56,14.5
501396220,0.069375,VA,3.87,4.07,-0.20000000000000018,-5.2
501396660,0.46125,CA,3.89,3.53,0.3600000000000003,9.3
501396982,0.22125,IA,4.41,4.07,0.33999999999999986,7.7
501397215,0.069375,TX,3.85,3.29,0.56,14.5
501397564,0.069375,IL,3.85,3.32,0.5300000000000002,13.8
501398190,0.125,NY,4.42,3.32,1.1,24.9
501398493,0.405,NV,3.88,4.22,-0.33999999999999986,-8.8
501399018,1.205,WA,13.65,5.27,8.38,61.4
501400015,0.07375,CT,3.87,4.07,-0.20000000000000018,-5.2
501400412,0.765,UT,5.37,5.13,0.2400000000000002,4.5
501400832,0.385,UT,3.87,4.14,-0.2699999999999996,-7.0
501407575,0.4175,CA,3.88,3.52,0.3599999999999999,9.3
501407905,0.135,NY,3.88,3.38,0.5,12.9
501408183,0.065,CA,3.85,3.29,0.56,14.5
501408442,0.069375,NC,3.86,4.07,-0.2100000000000004,-5.4
501409574,0.4575,NJ,3.91,3.68,0.22999999999999998,5.9
501409971,0.069375,CO,3.84,3.92,-0.08000000000000007,-2.1
501410279,0.069375,MA,3.87,3.32,0.5500000000000003,14.2
501410615,0.058125,NY,3.87,3.24,0.6299999999999999,16.3
501411300,0.46125,TX,3.89,3.61,0.28000000000000025,7.2
501411851,0.265,PA,4.44,4.35,0.09000000000000075,2.0
501412164,0.058125,ID,4.38,3.91,0.46999999999999975,10.7
501412957,1.36,WA,6.06,5.27,0.79,13.0
501414044,0.265,IN,3.88,4.35,-0.46999999999999975,-12.1
501414411,0.069375,AZ,3.84,3.27,0.5699999999999998,14.8
501414424,3.08,IN,9.69,6.4,3.289999999999999,34.0
501414844,0.265,AL,3.89,4.35,-0.4599999999999995,-11.8
501415265,0.265,TN,3.89,4.35,-0.4599999999999995,-11.8
501415325,0.069375,IL,3.85,3.32,0.5300000000000002,13.8
501415639,0.069375,MI,3.85,4.07,-0.2200000000000002,-5.7
501415879,0.46125,CO,3.88,4.22,-0.33999999999999986,-8.8
501416548,1.36375,CA,5.92,5.27,0.6500000000000004,11.0
501416667,0.069375,CA,4.39,3.29,1.0999999999999996,25.1
501417049,0.065,TN,3.85,4.07,-0.2200000000000002,-5.7
501417233,0.069375,TX,3.85,3.29,0.56,14.5
501417436,0.069375,MS,4.4,4.07,0.33000000000000007,7.5
501417726,0.113125,WA,3.85,3.29,0.56,14.5
501418028,0.53125,NJ,5.19,4.06,1.1300000000000008,21.8
501418281,0.245,CA,3.85,3.39,0.45999999999999996,11.9
501418503,0.514375,SD,5.25,5.1,0.15000000000000036,2.9
501419011,0.385,CO,3.88,4.22,-0.33999999999999986,-8.8
501419114,0.235,MI,3.87,4.07,-0.20000000000000018,-5.2
501419592,0.4175,NC,4.45,4.35,0.10000000000000053,2.2
501420383,0.81625,MT,5.5,5.56,-0.05999999999999961,-1.1
501420414,0.48,NJ,3.91,3.68,0.22999999999999998,5.9
501420840,0.069375,OH,3.86,4.07,-0.2100000000000004,-5.4
501421136,0.069375,IN,3.85,4.07,-0.2200000000000002,-5.7
501421329,1.61625,MD,7.32,6.4,0.9199999999999999,12.6
501421517,0.46125,MI,4.44,4.35,0.09000000000000075,2.0
501422293,0.065,AZ,3.84,3.27,0.5699999999999998,14.8
501422985,0.135,WA,3.86,3.33,0.5299999999999998,13.7
501423230,0.135,NC,3.87,4.07,-0.20000000000000018,-5.2
501423581,0.225,TX,3.86,3.41,0.44999999999999973,11.7
501423647,0.65125,VA,5.94,5.13,0.8100000000000005,13.6
501424194,0.53125,NY,5.19,4.06,1.1300000000000008,21.8
501424855,1.36375,MI,7.56,6.4,1.1599999999999993,15.3
501425163,0.265,OH,3.89,4.35,-0.4599999999999995,-11.8
501425298,0.069375,TX,3.85,3.29,0.56,14.5
501425552,0.365,OR,4.43,4.24,0.1899999999999995,4.3
501426032,0.02,NY,3.87,3.24,0.6299999999999999,16.3
501426157,0.069375,OK,3.85,4.02,-0.16999999999999948,-4.4
501426979,0.46125,MI,3.9,4.35,-0.44999999999999973,-11.5
501426985,1.36375,TX,6.06,5.55,0.5099999999999998,8.4
501427346,0.069375,PA,4.41,4.07,0.33999999999999986,7.7
501427373,0.1175,TX,3.85,3.29,0.56,14.5
501427765,0.450625,UT,3.87,4.15,-0.28000000000000025,-7.2
501428329,0.265,CA,3.88,3.44,0.43999999999999995,11.3
501437274,0.38,FL,4.46,3.64,0.8199999999999998,18.4
501437735,0.225,CO,4.4,3.92,0.4800000000000004,10.9
501438078,0.225,WV,3.87,4.07,-0.20000000000000018,-5.2
501438189,0.065,AL,3.86,4.07,-0.2100000000000004,-5.4
501438373,0.069375,TX,3.85,3.29,0.56,14.5
501438603,0.225,CT,3.88,4.07,-0.1900000000000004,-4.9
501438739,0.225,WA,3.86,3.39,0.46999999999999975,12.2
501438993,0.225,FL,3.88,3.45,0.4299999999999997,11.1
501439114,0.225,TX,4.41,3.41,1.0,22.7
501439424,0.225,WI,4.41,4.07,0.33999999999999986,7.7
501439487,0.225,OH,4.42,4.07,0.34999999999999964,7.9
501439981,0.265,CO,3.87,4.22,-0.34999999999999964,-9.0
501440363,0.225,CA,3.86,3.39,0.46999999999999975,12.2
501440399,0.265,CA,3.87,3.44,0.43000000000000016,11.1
501440966,0.225,VA,4.42,4.07,0.34999999999999964,7.9
501441642,0.225,HI,6.07,4.07,2.0,32.9
501442142,0.225,OK,3.86,4.03,-0.17000000000000037,-4.4
501442550,0.225,CA,4.4,3.39,1.0100000000000002,23.0
501443484,0.49,NY,3.91,3.68,0.22999999999999998,5.9
501711274,0.49875,IL,3.89,3.68,0.20999999999999996,5.4
501711896,0.069375,FL,3.87,3.32,0.5500000000000003,14.2
501712281,0.069375,VA,3.87,4.07,-0.20000000000000018,-5.2
501712373,0.069375,UT,3.83,3.87,-0.040000000000000036,-1.0
501712547,0.069375,NJ,3.87,3.32,0.5500000000000003,14.2
501712743,0.46125,NC,4.46,4.35,0.11000000000000032,2.5
501713074,0.069375,CA,3.84,3.29,0.5499999999999998,14.3
501713770,0.81625,IN,5.54,5.93,-0.3899999999999997,-7.0
501714355,0.46125,MI,3.9,4.35,-0.44999999999999973,-11.5
501716450,0.069375,FL,3.87,3.32,0.5500000000000003,14.2
501716897,0.46125,NJ,3.91,3.68,0.22999999999999998,5.9
501717166,0.09125,NV,3.84,3.92,-0.08000000000000007,-2.1
501717678,0.254375,VA,4.45,4.35,0.10000000000000053,2.2
501718111,0.46125,OH,3.9,4.35,-0.44999999999999973,-11.5
501718486,0.450625,IN,4.44,4.35,0.09000000000000075,2.0
501719100,1.353125,CA,5.92,5.27,0.6500000000000004,11.0
501719971,0.093125,CA,4.4,3.29,1.1100000000000003,25.2
501720967,0.46125,CA,3.88,3.53,0.3500000000000001,9.0
501721385,0.265,TX,4.43,3.48,0.9499999999999997,21.4
501721672,0.069375,IL,3.85,3.32,0.5300000000000002,13.8
501722150,0.46125,OH,3.9,4.35,-0.44999999999999973,-11.5
501722511,0.265,NC,4.45,4.35,0.10000000000000053,2.2
501723023,0.46125,CA,4.43,3.53,0.8999999999999999,20.3
501723353,0.265,FL,3.9,3.52,0.3799999999999999,9.7
501723793,0.265,NC,4.44,4.35,0.09000000000000075,2.0
501724918,0.450625,TX,3.89,3.61,0.28000000000000025,7.2
501725297,0.46125,TX,3.89,3.61,0.28000000000000025,7.2
501725780,0.69125,AZ,4.79,3.89,0.8999999999999999,18.8
501725786,1.36375,MO,6.06,6.4,-0.34000000000000075,-5.6
501726170,0.265,PA,3.89,4.35,-0.4599999999999995,-11.8
501727084,1.36375,OK,6.06,5.94,0.11999999999999922,2.0
501727268,0.74,UT,4.55,4.79,-0.2400000000000002,-5.3
501727954,1.36375,OK,6.06,5.94,0.11999999999999922,2.0
